,Código Ponto,Data Coleta,Coliformes Termotolerantes,pH,"DBO (5, 20)",Nitrogênio Total,Fósforo Total,Temperatura da Água,Turbidez,Sólido Total,Oxigênio Dissolvido,q1,q2,q3,q4,q5,q6,q7,q8,q9,WQI
345,BILL02500,2016-05-31,30.0,7.02,4.0,1.15,0.06,20.3,11.9,138.0,5.22,52.92209467045358,91.61752200000012,61.04912732152012,91.01020274999999,84.40350905802433,94,73.7427775,81.938128,64.27195549736592,73.836120211549
346,BILL02900,2016-05-31,12.5,7.47,3.0,0.91,0.04,19.89,16.0,128.0,8.0,63.53544905400912,92.32377450000024,69.05834354704467,92.81952579,89.28164110839506,94,67.114,83.17220800000001,96.79575245102329,82.54741413812452
347,BIRP00500,2016-05-31,6.25,6.79,3.0,0.53,0.02,19.24,2.7,100.0,7.66,73.33801941897349,87.4973715299999,69.05834354704467,95.75635731,94.44170660639645,94,93.2361975,85.47,93.15914076205154,86.41447861050827
348,BILL02500,2016-06-15,5.0,7.51,3.0,1.46,0.08,19.92,20.5,100.0,8.56,76.58450485474337,92.1965305,69.05834354704467,88.72531644,79.79190629637895,94,61.2994375,85.47,98.56916429319502,83.38722562473801
349,BITQ00100,2016-06-15,3.75,7.91,3.0,1.22,0.08,18.73,39.2,100.0,9.59,80.76995253112142,89.21777050000014,69.05834354704467,90.48912156,79.79190629637895,94,45.010930374812794,85.47,93.64568462076521,81.13252956706174
350,BILL02030,2016-06-15,775.0,7.19,11.0,2.78,0.37,19.99,4.95,114.0,8.33,22.633034365904177,92.34581049999997,29.025276355720763,79.65429755999999,37.45413481124664,94,87.87846937500001,84.53435200000001,99.6832028580168,60.19519076542227
351,BILL02100,2016-06-15,270.0,7.25,11.0,2.79,0.18,19.61,9.4,100.0,8.19,30.878697752550686,92.46906250000023,29.025276355720763,79.58964619,60.24909553883441,94,78.40759,85.47,98.00940717648807,65.41070313650948
352,BIRP00500,2016-06-15,1.25,6.9,3.0,0.6,0.02,17.9,2.92,100.0,8.26,96.75351456423012,89.75791299999992,69.05834354704467,95.208724,94.44170660639645,94,92.69547159999999,85.47,96.2662390753161,90.76900166224632
353,BILL02900,2016-06-15,1.25,7.25,5.0,1.5,0.11,20.21,114.0,132.0,8.69,96.75351456423012,92.46906250000023,53.96880022441068,88.434775,73.34260784157883,94,5.0,82.704688,97.59750481875504,68.07994293885793
354,RGDE02030,2016-06-16,15.0,6.12,3.0,1.03,0.04,14.18,3.69,100.0,7.33,61.23916860831322,65.89323664000005,69.05834354704467,91.91045931000001,89.28164110839506,94,90.831707775,85.47,84.02914034280437,78.94408330410684
355,RGDE02900,2016-06-16,1.25,7.05,3.0,0.97,0.02,18.16,3.06,100.0,7.86,96.75351456423012,91.78676250000012,69.05834354704467,92.36389131,94.44170660639645,94,92.35327590000001,85.47,93.41541945805696,90.24789103204682
356,RGDE02200,2016-06-16,2.5,7.62,3.0,1.36,0.04,17.12,4.56,100.0,9.08,86.66900970948674,91.68664200000012,69.05834354704467,89.45595263999999,89.28164110839506,94,88.77975839999999,85.47,98.48276636349016,88.49307754402699
357,BILL02900,2016-07-06,13.75,9.32,4.0,2.37,0.09,19.42,1.5,132.0,11.65,62.32940584219643,36.359999999999985,61.04912732152012,82.35767971,77.58147101163756,94,96.2499375,82.704688,75.58212352371021,69.87333101988092
358,RGDE02200,2016-07-06,360.0,8.26,5.0,1.28,0.09,18.99,3.73,100.0,11.45,28.478956573794047,83.84,53.96880022441068,90.04486655999999,77.58147101163756,94,90.73611197500001,85.47,78.27185835856233,68.71032317044879
359,BILL02100,2016-07-06,1325.0,6.69,4.0,2.46,0.15,18.34,8.15,106.0,2.48,19.01963385788079,85.17108313000006,61.04912732152012,81.75544443999999,65.54703094359962,94,80.916949375,85.121232,19.71933898685564,50.058862591953904
360,BIRP00500,2016-07-06,2.5,7.38,3.0,0.67,0.01,18.13,4.01,100.0,8.22,86.66900970948674,92.49664200000018,69.05834354704467,94.66408851,97.1325202492914,94,90.070323775,85.47,96.25875952257684,89.59846351571737
361,BITQ00100,2016-07-06,28.75,7.52,4.0,2.08,0.08,18.53,46.3,112.0,8.55,53.41392801394582,92.15987200000018,61.04912732152012,84.33192575999999,79.79190629637895,94,40.11870793212976,84.694128,99.44632018456127,75.10262544469211
362,BILL02030,2016-07-06,4000.0,6.57,6.0,2.7,0.19,18.42,7.39,118.0,1.97,12.809181607477711,82.03853617000004,48.14661825589101,80.173711,58.5800449692425,94,82.50030677500001,84.188688,15.132092160848206,43.29895941463367
363,RGDE02900,2016-07-06,1.25,7.61,3.0,1.18,0.02,19.69,2.0,100.0,9.57,96.75351456423012,91.7426905000001,69.05834354704467,90.78651516,94.44170660639645,94,94.981,85.47,92.49012892350085,90.13713671141761
364,BILL02500,2016-07-06,8.75,6.87,3.0,1.97,0.08,17.99,5.82,110.0,2.01,68.4427302237525,89.17240176999996,69.05834354704467,85.09423731000001,79.79190629637895,94,85.9092831,84.8452,15.317496763577028,60.84744825160556
365,RGDE02030,2016-07-12,42.5,6.15,3.0,1.09,0.06,18.1,8.32,100.0,9.44,48.989575392436635,67.34476225000009,69.05834354704467,91.45922979,84.40350905802433,94,80.5687456,85.47,95.39809099974646,76.99550756862855
366,BIRP00500,2016-08-10,1.25,7.62,3.0,0.65,0.02,17.68,2.9,100.0,9.02,96.75351456423012,91.68664200000012,69.05834354704467,94.81939275,94.44170660639645,94,92.7444775,85.47,98.25529995981415,91.2842601061952
367,BILL02100,2016-08-10,36.25,7.27,3.0,1.69,0.13,17.69,14.0,100.0,6.07,50.76499690676624,92.49463450000019,69.05834354704467,87.06807099,69.33534586108487,94,70.18900000000001,85.47,74.06731902156534,74.33058458521968
368,BILL02900,2016-08-10,3.75,8.8,3.0,1.04,0.05,17.76,25.0,120.0,10.11,80.76995253112142,56.65960627217707,69.05834354704467,91.83510144,86.80831644495646,94,57.01375,84.00280000000001,91.43977297779227,78.64779463264227
369,BITQ00100,2016-08-10,3.75,7.6,3.0,1.34,0.11,18.21,41.0,130.0,8.13,80.76995253112142,91.79679999999996,69.05834354704467,89.60281404,73.34260784157883,94,43.71689136430326,82.9428,95.6530114483623,80.5567593897741
370,BILL02030,2016-08-10,83.75,6.82,4.0,1.97,0.19,17.83,15.0,100.0,5.13,41.804774199407234,88.14488291999976,61.04912732152012,85.09423731000001,58.5800449692425,94,68.61375000000001,85.47,57.472510475779856,66.4996667239793
371,BILL02500,2016-08-10,3.75,8.35,3.0,1.29,0.08,17.87,27.0,100.0,9.68,80.76995253112142,82.4,69.05834354704467,89.97103819,79.79190629637895,94,54.85089794421555,85.47,94.18081191353482,81.67567016846711
372,RGDE02900,2016-08-11,16.25,7.2,3.0,1.0,0.02,17.59,2.3,100.0,7.0,60.245345562976965,92.37119999999999,69.05834354704467,92.1369,94.44170660639645,94,94.2286975,85.47,85.93495423652502,83.04924419234563
373,RGDE02030,2016-08-11,280.0,6.58,3.0,1.24,0.08,16.0,9.6,100.0,3.71,30.569113150832845,82.3137901199998,69.05834354704467,90.34079184000001,79.79190629637895,94,78.01704000000001,85.47,31.316944631145716,60.23800239937557
374,RGDE02200,2016-08-11,50.0,7.2,3.0,1.61,0.08,17.16,5.3,100.0,7.04,47.21115919911277,92.37119999999999,69.05834354704467,87.64083339,79.79190629637895,94,87.0793975,85.47,85.70847600232105,77.80802573056398
375,RGDE02200,2016-09-22,121.25,7.35,3.0,1.17,0.05,20.96,1.97,130.0,9.95,38.14952469862845,92.51936250000017,69.05834354704467,90.86101651000001,86.80831644495646,94,95.056603975,82.9428,87.67513688676011,76.93597376553731
376,RGDE02900,2016-09-22,11.25,6.39,3.0,0.66,0.02,19.68,1.3,100.0,8.65,64.88305358424546,76.64221392999991,69.05834354704467,94.74171003999999,94.44170660639645,94,96.7627975,85.47,98.29772596544501,84.42963706037543
377,BIRP00500,2016-09-22,1.25,6.78,3.0,0.19,0.01,18.96,6.0,100.0,7.62,96.75351456423012,87.27636771999994,69.05834354704467,98.45893299000001,97.1325202492914,94,85.509,85.47,92.46937054671271,89.82137046508466
378,BILL02500,2016-09-22,6.25,8.46,3.0,0.79,0.1,20.01,46.9,140.0,9.22,73.33801941897349,80.63999999999999,69.05834354704467,93.73740219000001,75.43227031038737,94,39.73050011116233,81.66520000000001,94.51013513906823,77.89167792681728
379,BILL02900,2016-09-22,2.5,7.59,3.0,0.55,0.04,18.85,39.0,120.0,7.98,86.66900970948674,91.84897049999995,69.05834354704467,95.59958474999999,89.28164110839506,94,45.157056486394254,84.00280000000001,95.25979810550521,83.81869618625878
380,BIRP00500,2016-10-27,5.0,8.28,3.0,0.62,0.02,22.1,6.69,100.0,8.98,76.58450485474337,83.52000000000001,69.05834354704467,95.05280796,94.44170660639645,94,83.997242775,85.47,93.59978758961289,85.78005075959143
381,BILL02500,2016-10-27,13.75,8.05,3.0,2.84,0.21,22.75,53.3,134.0,7.78,62.32940584219643,87.19999999999999,69.05834354704467,79.26730703999999,55.37937357332043,94,35.816216205905164,82.457872,98.66928521292789,73.14428932151654
382,BILL02900,2016-10-27,18.75,8.83,4.0,1.54,0.07,22.26,44.0,120.0,8.82,58.49030929299554,54.7370354609636,61.04912732152012,88.14521244000001,82.06532084774574,94,41.642303328121535,84.00280000000001,94.56221930697846,71.5898073675276
383,RGDE02030,2016-10-27,625.0,6.65,3.0,0.94,0.08,21.29,9.17,100.0,4.43,24.19234551366284,84.16823424999984,69.05834354704467,92.59143324,79.79190629637895,94,78.86045597500001,85.47,49.85682112431213,63.32334771020119
384,RGDE02200,2016-10-27,550.0,7.71,5.0,1.67,0.1,23.75,9.84,100.0,7.39,25.148819799101673,91.0949505000001,53.96880022441068,87.21089451,75.43227031038737,94,77.5523664,85.47,96.50193649234639,69.2852258586111
385,BILL02030,2016-10-27,20375.0,6.93,13.0,3.64,0.28,22.0,21.6,134.0,4.08,6.68549146177584,90.32017416999997,23.755338084711127,74.31789264,45.49275335977689,94,60.110640000000004,82.457872,43.45484068601548,41.719376195675615
386,RGDE02900,2016-10-27,35.0,8.13,3.0,0.95,0.02,23.73,3.34,100.0,7.54,51.16130900798409,85.91999999999999,69.05834354704467,92.51552475000001,94.44170660639645,94,91.6733239,85.47,97.81886025370531,81.97872905440929
387,BILL02100,2016-10-27,2225.0,7.31,11.0,3.6,0.33,22.51,42.5,140.0,3.32,15.899199376859428,92.52251050000018,29.025276355720763,74.556064,39.36744315348984,94,42.666990176890295,81.66520000000001,32.206106075950935,44.2821029670131
388,BITQ00100,2016-10-27,12.5,8.32,4.0,1.73,0.08,23.08,31.3,132.0,9.11,63.53544905400912,82.88,61.04912732152012,86.78315811,79.79190629637895,94,51.15870980112658,82.704688,91.33788024223747,76.56198413773608
389,RGDE02200,2016-11-17,37.5,9.43,6.0,0.83,0.05,27.1,7.16,100.0,11.3,50.38371317298132,33.390000000000015,48.14661825589101,93.43046451,86.80831644495646,94,82.98807640000001,85.47,50.0,61.878973007107064
390,BILL02030,2016-11-17,225.0,7.53,8.0,2.37,0.5,23.54,93.1,170.0,5.79,32.45786410699558,92.12127450000003,39.0713132937054,82.35767971,31.678925801400002,94,18.791449592955534,78.0111,80.34141903063181,54.663353818408325
391,BILL02100,2016-11-17,355.0,7.86,11.0,2.59,0.38,24.17,71.7,152.0,7.61,28.5930202445342,89.75977800000021,29.025276355720763,80.89429779,36.98583132528864,94,26.581363700844207,80.51616,98.97395213476936,56.191412384865046
392,RGDE02900,2016-11-17,28.75,8.66,3.0,0.56,0.02,24.1,2.29,100.0,8.7,53.41392801394582,66.56371075086359,69.05834354704467,95.52129024,94.44170660639645,94,94.253664775,85.47,93.19063540932488,79.7957432974658
393,BILL02500,2016-11-17,1.25,8.85,8.0,1.7,0.14,26.34,68.0,144.0,9.01,96.75351456423012,53.49170233989227,39.0713132937054,86.996751,67.41458344187637,94,28.223996547337055,81.093232,87.57361618563105,68.79238488053902
394,BITQ00100,2016-11-17,1.25,9.03,4.0,1.44,0.13,23.79,48.4,150.0,9.59,96.75351456423012,44.190000000000026,61.04912732152012,88.87095423999999,69.33534586108487,94,38.77633576092034,80.17,86.23202309298294,72.21227491197192
395,RGDE02030,2016-11-22,625.0,6.26,3.0,0.56,0.06,20.56,4.88,100.0,3.63,24.19234551366284,72.22432707999997,69.05834354704467,95.52129024,84.40350905802433,94,88.0393936,85.47,34.6564292657436,59.47804627467569
396,BILL02030,2016-12-07,58.75,9.58,16.0,3.41,0.5,27.18,85.7,172.0,16.98,45.48195841088793,29.339999999999975,17.258771932875174,75.70074579,31.678925801400002,94,21.185698553315802,77.73276,50.0,42.650936577739245
397,BILL02500,2016-12-07,10.0,9.05,5.0,1.74,0.1,25.93,40.8,114.0,9.72,66.5,43.64999999999998,53.96880022441068,86.71208284,75.43227031038737,94,43.85881643211012,84.53435200000001,81.42301541263917,68.02465216705619
398,BITQ00100,2016-12-07,1.25,9.47,3.0,1.14,0.08,26.18,30.7,116.0,11.9,96.75351456423012,32.309999999999974,69.05834354704467,91.08488764,79.79190629637895,94,51.65858297664244,84.365872,50.0,67.03706765972153
399,BIRP00500,2016-12-07,1.25,8.17,3.0,0.33,0.01,24.56,2.91,100.0,8.56,96.75351456423012,85.28,69.05834354704467,97.33754251,97.1325202492914,94,92.71997077500001,85.47,93.70974686285327,90.25534885626269
400,BILL02900,2016-12-07,1.25,9.03,3.0,1.06,0.05,24.41,33.7,114.0,9.85,96.75351456423012,44.190000000000026,69.05834354704467,91.68456923999999,86.80831644495646,94,49.207121427915936,84.53435200000001,82.83452783703979,76.24825082109503
401,BILL02100,2016-12-07,37.5,9.85,9.0,2.04,0.27,26.23,74.2,152.0,16.24,50.38371317298132,22.05000000000001,35.355694315978425,84.60827344,46.78892351374837,94,25.52594427509589,80.51616,50.0,48.119483633964016
402,RGDE02900,2016-12-08,2.5,8.11,3.0,0.59,0.03,24.77,3.49,100.0,8.56,86.66900970948674,86.24000000000001,69.05834354704467,95.28677379,91.82543522846287,94,91.31149877499999,85.47,93.44435116083088,88.06021486256437
403,RGDE02200,2016-12-08,55.0,9.19,5.0,0.75,0.07,26.48,6.99,100.0,11.08,46.184916645177225,39.870000000000005,53.96880022441068,94.04531874999999,82.06532084774574,94,83.35116877499999,85.47,50.0,62.81628562110685
404,RGDE02030,2016-12-08,76.25,6.14,3.0,0.44,0.04,24.18,7.79,100.0,6.4,42.761177500853336,66.85887076000006,69.05834354704467,96.46486224,89.28164110839506,94,81.661524775,85.47,88.25548231383968,75.28468680776795
405,RGDE02900,2017-01-12,8.75,9.08,3.0,0.73,0.02,26.7,3.26,130.0,8.27,68.4427302237525,42.84,69.05834354704467,94.19964411000001,94.44170660639645,94,91.8669919,82.9428,93.41574727891147,78.12737180446013
406,RGDE02200,2017-01-12,15.0,9.22,6.0,0.98,0.05,26.9,13.1,192.0,6.9,61.23916860831322,39.059999999999974,48.14661825589101,92.28816636,86.80831644495646,94,71.67127750000002,74.94936000000001,95.76170673755509,70.82947553524468
407,BITQ00100,2017-01-12,91.25,8.41,9.0,0.84,0.07,26.8,28.2,206.0,7.55,40.94093349140904,81.44,35.355694315978425,93.35388304,82.06532084774574,94,53.7945067799931,73.00098,98.39072870669553,68.8715188768503
408,BILL02030,2017-01-12,650.0,8.81,11.0,1.3,0.31,26.33,123.0,180.0,9.27,23.903346457944163,56.01136101477867,29.025276355720763,89.897271,41.815734504530816,94,5.0,76.6194,85.13298521584738,44.92026640000813
409,BILL02900,2017-01-12,2.5,9.09,8.0,0.75,0.06,26.74,32.9,174.0,7.84,86.66900970948674,42.56999999999999,39.0713132937054,94.04531874999999,84.40350905802433,94,49.849235360990576,77.45442,96.5861772156591,71.94693390496418
410,BIRP00500,2017-01-12,11.25,8.22,3.0,0.49,0.01,27.27,3.62,130.0,7.65,64.88305358424546,84.47999999999999,69.05834354704467,96.07063659,97.1325202492914,94,90.9992911,82.9428,97.35626104203737,85.01729662978074
411,BILL02100,2017-01-12,51.25,8.82,7.0,1.19,0.18,26.34,45.5,220.0,8.8,46.9440975923338,55.370532362284315,43.283734664856375,90.71207499,60.24909553883441,94,40.64222527256004,71.05260000000001,89.45996567700848,63.57097821390369
412,BILL02500,2017-01-12,3.75,8.63,4.0,2.4,0.01,26.19,34.2,242.0,8.07,80.76995253112142,68.90167893452477,61.04912732152012,82.156384,97.1325202492914,94,48.81000720409161,67.99086,95.50103944475171,77.80983756113687
413,RGDE02030,2017-01-19,1950.0,6.63,3.0,0.91,0.07,22.73,12.1,100.0,3.99,16.658717090719897,83.65130977000001,69.05834354704467,92.81952579,82.06532084774574,94,73.3899775,85.47,42.70079347123355,58.120241806732984
414,RGDE02900,2017-02-09,1.25,9.09,3.0,0.31,0.02,26.26,2.2,100.0,8.4,96.75351456423012,42.56999999999999,69.05834354704467,97.49700698999999,94.44170660639645,94,94.47871,85.47,92.90492263425767,82.81914805325891
415,RGDE02030,2017-02-09,205.0,6.72,3.0,0.64,0.05,25.22,3.97,100.0,4.5,33.28160510945003,85.89609471999995,69.05834354704467,94.89713664,86.80831644495646,94,90.165073975,85.47,58.70756705844542,69.95994396043356
416,RGDE02200,2017-02-09,15.0,9.44,5.0,0.44,0.07,26.92,6.59,100.0,9.97,61.23916860831322,33.120000000000005,53.96880022441068,96.46486224,82.06532084774574,94,84.21411077500001,85.47,77.04878095482994,69.2103814599507
417,BILL02500,2017-02-23,17.5,9.53,5.0,1.3,0.08,28.09,9.98,112.0,10.05,59.33298193148171,30.689999999999998,53.96880022441068,89.897271,79.79190629637895,94,77.28331510000001,84.694128,73.9730877872039,66.61151482018815
418,BILL02900,2017-02-23,8.75,9.05,3.0,1.38,0.02,27.94,5.47,102.0,9.25,68.4427302237525,43.64999999999998,69.05834354704467,89.30933596,94.44170660639645,94,86.694613975,85.362448,82.77589697640357,76.12408032174419
419,BILL02100,2017-02-23,140.0,9.08,11.0,4.15,0.3,27.4,70.5,168.0,9.07,36.779374617659656,42.84,29.025276355720763,71.36701274999999,43.007139795007056,94,27.103355990157258,78.28944,85.39835196780501,52.17246181496864
420,BITQ00100,2017-02-23,3.75,9.05,4.0,2.44,0.05,28.05,15.7,122.0,8.6,80.76995253112142,43.64999999999998,61.04912732152012,81.88884623999999,86.80831644495646,94,67.5559975,83.80820800000001,88.8776117802186,75.07159879043122
421,BIRP00500,2017-02-23,5.0,8.22,3.0,0.75,0.01,28.66,2.72,100.0,7.86,76.58450485474337,84.47999999999999,69.05834354704467,94.04531874999999,97.1325202492914,94,93.1868896,85.47,94.46635932984353,86.90140377008365
422,BILL02030,2017-02-23,22500.0,7.69,15.0,3.76,0.32,27.48,59.1,174.0,5.69,6.428919232237476,91.24001050000015,19.241035940969354,73.60925184,40.65733411912245,94,32.60305375636261,77.45442,84.65763185198745,42.62587370837197
423,RGDE02900,2017-03-08,335.0,7.96,3.0,0.58,0.03,26.11,5.05,100.0,7.8,29.068770352378962,88.62728800000002,69.05834354704467,95.36488476,91.82543522846287,94,87.649219375,85.47,97.40875942646815,75.28669740475058
424,RGDE02200,2017-03-08,131.25,8.13,4.0,0.86,0.06,26.6,6.17,100.0,8.71,37.39088003675957,85.91999999999999,61.04912732152012,93.20090364,84.40350905802433,94,85.133200975,85.47,89.88300927115952,74.91058096926633
425,RGDE02030,2017-03-15,87.5,6.86,3.0,0.54,0.07,25.22,2.77,100.0,6.56,41.362344895298165,88.97206468000002,69.05834354704467,95.67794044,82.06532084774574,94,93.063751975,85.47,90.63531153901721,77.96880309984219
426,BILL02500,2017-03-22,1.25,7.3,4.0,0.97,0.08,25.16,15.7,102.0,5.95,96.75351456423012,92.51845000000014,61.04912732152012,92.36389131,79.79190629637895,94,67.5559975,85.362448,84.86087747850257,84.17419887948877
427,BITQ00100,2017-03-22,1.25,7.35,4.0,0.81,0.06,24.93,21.1,106.0,7.49,96.75351456423012,92.51936250000017,61.04912732152012,93.58381099,84.40350905802433,94,60.6396775,85.121232,98.85336485887812,86.21978051096698
428,BILL02030,2017-03-22,2000.0,6.86,11.0,2.27,0.22,25.11,25.5,122.0,5.6,16.511123894293725,88.97206468000002,29.025276355720763,83.03264211,53.84522647651271,94,56.20060699665981,83.80820800000001,79.96362350588944,55.27654472864197
429,BILL02900,2017-03-22,1.25,7.37,3.0,0.83,0.05,24.35,4.93,100.0,3.85,96.75351456423012,92.50615449999998,69.05834354704467,93.43046451,86.80831644495646,94,87.924409975,85.47,42.16398103574267,78.02680066812071
430,BILL02100,2017-03-22,12.5,7.46,8.0,1.86,0.14,24.87,19.9,116.0,4.25,63.53544905400912,92.35073799999998,39.0713132937054,85.86395164000001,67.41458344187637,94,61.9863775,84.365872,52.35862328080826,67.41636941824474
431,BIRP00500,2017-03-22,7.5,7.6,3.0,0.5,0.07,24.17,2.97,100.0,7.83,70.68544767637805,91.79679999999996,69.05834354704467,95.991975,82.06532084774574,94,92.573088975,85.47,98.90541211527658,86.07240824328426
432,RGDE02900,2017-04-05,23.75,7.43,3.0,0.75,0.03,25.3,1.68,100.0,7.04,55.65219583056269,92.41999450000026,69.05834354704467,94.04531874999999,91.82543522846287,94,95.7909456,85.47,95.20260429829706,83.56030783259746
433,RGDE02030,2017-04-05,27.5,7.07,3.0,0.5,0.04,24.5,2.57,100.0,7.56,53.9302593342417,91.88989449999997,69.05834354704467,95.991975,89.28164110839506,94,93.55743497499999,85.47,98.95661719108192,83.43688858991551
434,RGDE02200,2017-04-05,21.25,9.03,7.0,0.66,0.08,25.1,6.0,100.0,9.95,56.978112688664645,44.190000000000026,43.283734664856375,94.74171003999999,79.79190629637895,94,85.509,85.47,80.59684360296932,69.62584219296906
435,BILL02030,2017-04-11,245.0,9.6,12.0,2.75,0.25,26.45,3.03,144.0,14.49,31.71464543619887,28.80000000000001,26.280389353792813,79.84861874999999,49.49310666847779,94,92.42647897500001,81.093232,50.0,49.89771257187497
436,BILL02100,2017-04-11,1325.0,8.69,7.0,1.73,0.18,25.29,30.4,120.0,9.93,19.01963385788079,64.30507438193241,43.283734664856375,86.78315811,60.24909553883441,94,51.91034819551242,84.00280000000001,80.46544285016357,57.11774112006035
437,BIRP00500,2017-04-11,11.25,7.88,3.0,0.5,0.01,25.27,1.89,100.0,8.51,64.88305358424546,89.54879200000005,69.05834354704467,95.991975,97.1325202492914,94,95.258546775,85.47,93.24523045331581,85.49784304948959
438,BILL02500,2017-04-11,8.75,8.55,4.0,1.12,0.08,24.75,9.46,104.0,8.96,68.4427302237525,75.54560740168097,61.04912732152012,91.23444096,79.79190629637895,94,78.2901079,85.246192,90.28446875645187,79.64920956553522
439,BITQ00100,2017-04-11,3.75,9.36,5.0,0.5,0.06,26.06,15.2,116.0,12.42,80.76995253112142,35.28000000000003,53.96880022441068,95.991975,84.40350905802433,94,68.30776,84.365872,50.0,66.50485581603503
440,BILL02900,2017-04-11,1.25,8.48,3.0,0.5,0.02,25.47,4.35,104.0,8.81,96.75351456423012,80.32,69.05834354704467,95.991975,94.44170660639645,94,89.269824375,85.246192,90.5905840428122,88.43366548369653
441,RGDE02900,2017-05-04,28.75,7.64,3.0,0.86,0.01,22.33,1.45,100.0,7.28,53.41392801394582,91.56872799999996,69.05834354704467,93.20090364,97.1325202492914,94,96.377869375,85.47,93.79569128472977,83.17735223316826
442,RGDE02200,2017-05-04,27.5,7.69,3.0,1.1,0.03,22.53,5.27,100.0,8.17,53.9302593342417,91.24001050000015,69.05834354704467,91.384239,91.82543522846287,94,87.147526975,85.47,98.37256341460949,82.63595030829724
443,BILL02900,2017-05-10,10.0,7.08,3.0,0.82,0.04,21.33,5.99,100.0,7.99,66.5,91.93855199999996,69.05834354704467,93.50710716,89.28164110839506,94,85.531173775,85.47,98.60353989400011,85.21475948884324
444,BILL02500,2017-05-10,1.25,7.33,3.0,1.48,0.07,21.42,8.6,106.0,7.12,96.75351456423012,92.52481449999993,69.05834354704467,88.57992336,82.06532084774574,94,79.99999,85.121232,91.27295188300701,87.31588908963153
445,BILL02030,2017-05-10,245.0,7.35,9.0,2.99,0.21,22.04,26.3,134.0,6.8,31.71464543619887,92.51936250000017,35.355694315978425,78.30946659,55.37937357332043,94,55.47668028969076,82.457872,89.181135956943,63.29736988897576
446,BILL02100,2017-05-10,90.0,7.88,6.0,1.9,0.13,20.95,10.5,118.0,8.36,41.07918392130381,89.54879200000005,48.14661825589101,85.583199,69.33534586108487,94,76.2969375,84.188688,98.71817889125708,72.92266034328357
447,BITQ00100,2017-05-10,12.5,7.81,3.0,0.92,0.05,21.58,20.9,106.0,9.4,63.53544905400912,90.25331050000011,69.05834354704467,92.74343376,86.80831644495646,94,60.8565775,85.121232,91.14323129117918,80.7658242694822
448,BIRP00500,2017-05-10,20.0,6.9,3.0,0.5,0.03,20.79,2.44,100.0,8.1,57.70790534526126,89.75791299999992,69.05834354704467,95.991975,91.82543522846287,94,93.8799484,85.47,98.83925363746879,84.29409472160263
449,RGDE02030,2017-05-25,525.0,6.57,3.0,0.5,0.02,19.35,5.24,100.0,3.72,25.502410353664708,82.03853617000004,69.05834354704467,95.991975,94.44170660639645,94,87.21572440000001,85.47,34.6764579801707,61.552003406579445
450,RGDE02030,2017-06-06,1975.0,6.53,3.0,1.03,0.04,18.86,4.11,100.0,5.08,16.58434438412609,80.91168696999989,69.05834354704467,91.91045931000001,89.28164110839506,94,89.83397677500001,85.47,58.61112938896447,62.50865721614825
451,RGDE02200,2017-06-06,750.0,6.9,3.0,1.23,0.07,19.64,4.97,100.0,6.09,22.86665537865161,89.75791299999992,69.05834354704467,90.41492611,82.06532084774574,94,87.83255897500001,85.47,78.12062717355016,68.91777053591366
452,RGDE02900,2017-06-06,180.0,6.96,3.0,1.24,0.04,19.91,1.93,100.0,6.04,34.4521683381038,90.85918527999979,69.05834354704467,90.34079184000001,89.28164110839506,94,95.15751497500001,85.47,77.87179291726284,74.44592401953987
453,BITQ00100,2017-07-05,2.5,7.38,4.0,1.25,0.06,18.05,25.4,128.0,8.76,86.66900970948674,92.49664200000018,61.04912732152012,90.26671875,84.40350905802433,94,56.291759541315706,83.17220800000001,99.21153507147037,83.89453119392651
454,BILL02500,2017-07-05,1.25,7.33,3.0,1.37,0.08,18.47,9.36,120.0,7.49,96.75351456423012,92.52481449999993,69.05834354704467,89.38261371,79.79190629637895,94,78.4860624,84.00280000000001,90.77149969134332,86.84301853823523
455,BILL02100,2017-07-05,53.75,7.39,4.0,2.43,0.15,18.87,10.1,140.0,5.4,46.431322666584876,92.48519050000016,61.04912732152012,81.95563890999999,65.54703094359962,94,77.0538775,81.66520000000001,64.80516625109375,70.26262951132632
456,BILL02030,2017-07-05,700.0,7.1,9.0,2.99,0.22,18.75,8.35,152.0,6.02,23.362993948354003,92.03005000000013,35.355694315978425,78.30946659,53.84522647651271,94,80.507524375,80.51616,75.38434913041021,60.211724733069516
457,RGDE02200,2017-07-05,495.0,7.82,6.0,1.23,0.13,18.65,25.6,100.0,8.48,25.95386490693601,90.15848200000005,48.14661825589101,90.41492611,69.33534586108487,94,56.10960205418344,85.47,99.05465264922624,66.95557495976757
458,BIRP00500,2017-07-05,8.75,7.88,3.0,0.5,0.01,17.62,2.38,100.0,8.97,68.4427302237525,89.54879200000005,69.05834354704467,95.991975,97.1325202492914,94,94.02923109999999,85.47,98.56848913523379,86.9124975575054
459,BILL02900,2017-07-05,7.5,7.02,3.0,1.17,0.02,18.48,8.25,132.0,8.53,70.68544767637805,91.61752200000012,69.05834354704467,90.86101651000001,94.44170660639645,94,80.711859375,82.704688,99.18532774932198,85.66016994065185
460,RGDE02900,2017-07-05,13.75,7.57,3.0,1.08,0.02,18.18,2.29,100.0,6.97,62.32940584219643,91.94749450000006,69.05834354704467,91.53428176,94.44170660639645,94,94.253664775,85.47,86.44691490007565,83.45920976437988
